frameTime,leftGaze origin x,leftGaze origin y,leftGaze origin z,leftGaze direction x,leftGaze direction y,leftGaze direction z,rightGaze origin x,rightGaze origin y,rightGaze origin z,rightGaze direction x,rightGaze direction y,rightGaze direction z
"3.66805","-3.15","0","-120","-0.123","0.093","0.988","3.15","0","-120","0.104","-0.042","0.994"
"3.682375","-3.15","0","-120","-0.123","0.09","0.988","3.15","0","-120","0.104","-0.042","0.994"
"3.696571","-3.15","0","-120","-0.119","0.084","0.989","3.15","0","-120","0.103","-0.042","0.994"
"3.710932","-3.15","0","-120","-0.118","0.08","0.99","3.15","0","-120","0.102","-0.043","0.994"
"3.725944","-3.15","0","-120","-0.116","0.078","0.99","3.15","0","-120","0.101","-0.046","0.994"
"3.73976","-3.15","0","-120","-0.124","0.081","0.989","3.15","0","-120","0.099","-0.049","0.994"
"3.753675","-3.15","0","-120","-0.129","0.086","0.988","3.15","0","-120","0.099","-0.052","0.994"
"3.767942","-3.15","0","-120","-0.132","0.091","0.987","3.15","0","-120","0.099","-0.052","0.994"
"3.782339","-3.15","0","-120","-0.134","0.096","0.986","3.15","0","-120","0.098","-0.053","0.994"
"3.79798","-3.15","0","-120","-0.11","0.098","0.989","3.15","0","-120","0.108","-0.062","0.992"
"3.810976","-3.15","0","-120","-0.109","0.098","0.989","3.15","0","-120","0.11","-0.063","0.992"
"3.825927","-3.15","0","-120","-0.108","0.097","0.989","3.15","0","-120","0.111","-0.063","0.992"
"3.839525","-3.15","0","-120","-0.105","0.096","0.99","3.15","0","-120","0.112","-0.063","0.992"
"3.854673","-3.15","0","-120","-0.105","0.096","0.99","3.15","0","-120","0.113","-0.063","0.992"
"3.868075","-3.15","0","-120","-0.104","0.095","0.99","3.15","0","-120","0.113","-0.063","0.992"
"3.882426","-3.15","0","-120","-0.104","0.095","0.99","3.15","0","-120","0.114","-0.062","0.992"
"3.896631","-3.15","0","-120","-0.103","0.094","0.99","3.15","0","-120","0.114","-0.062","0.992"
"3.910902","-3.15","0","-120","-0.102","0.093","0.99","3.15","0","-120","0.114","-0.062","0.992"
"3.925767","-3.15","0","-120","-0.102","0.093","0.99","3.15","0","-120","0.115","-0.061","0.992"
"3.939618","-3.15","0","-120","-0.103","0.092","0.99","3.15","0","-120","0.115","-0.061","0.992"
"3.953781","-3.15","0","-120","-0.103","0.091","0.99","3.15","0","-120","0.114","-0.061","0.992"
"3.968088","-3.15","0","-120","-0.106","0.088","0.99","3.15","0","-120","0.114","-0.061","0.992"
"3.982186","-3.15","0","-120","-0.146","0.077","0.986","3.15","0","-120","0.107","-0.068","0.992"
"3.996534","-3.15","0","-120","-0.147","0.077","0.986","3.15","0","-120","0.106","-0.069","0.992"
"4.010906","-3.15","0","-120","-0.147","0.077","0.986","3.15","0","-120","0.106","-0.069","0.992"
"4.025958","-3.15","0","-120","-0.148","0.077","0.986","3.15","0","-120","0.105","-0.069","0.992"
"4.039508","-3.15","0","-120","-0.148","0.076","0.986","3.15","0","-120","0.105","-0.069","0.992"
"4.053827","-3.15","0","-120","-0.149","0.076","0.986","3.15","0","-120","0.104","-0.068","0.992"
"4.068084","-3.15","0","-120","-0.149","0.076","0.986","3.15","0","-120","0.103","-0.068","0.992"
"4.082316","-3.15","0","-120","-0.15","0.076","0.986","3.15","0","-120","0.102","-0.068","0.992"
"4.096676","-3.15","0","-120","-0.151","0.076","0.986","3.15","0","-120","0.101","-0.067","0.993"
"4.110903","-3.15","0","-120","-0.151","0.076","0.986","3.15","0","-120","0.101","-0.067","0.993"
"4.125805","-3.15","0","-120","-0.152","0.076","0.985","3.15","0","-120","0.1","-0.067","0.993"
"4.139548","-3.15","0","-120","-0.152","0.076","0.985","3.15","0","-120","0.099","-0.066","0.993"
"4.153733","-3.15","0","-120","-0.153","0.076","0.985","3.15","0","-120","0.098","-0.065","0.993"
"4.168001","-3.15","0","-120","-0.153","0.076","0.985","3.15","0","-120","0.097","-0.065","0.993"
"4.182205","-3.15","0","-120","-0.155","0.076","0.985","3.15","0","-120","0.096","-0.065","0.993"
