frameTime,leftGaze origin x,leftGaze origin y,leftGaze origin z,leftGaze direction x,leftGaze direction y,leftGaze direction z,rightGaze origin x,rightGaze origin y,rightGaze origin z,rightGaze direction x,rightGaze direction y,rightGaze direction z
"2.694634","-0.107","0.242","0.336","-0.138","-0.161","0.977","-0.045","0.244","0.346","-0.103","-0.173","0.98"
"2.709051","-0.107","0.242","0.336","-0.138","-0.161","0.977","-0.045","0.244","0.346","-0.103","-0.173","0.98"
"2.723298","-0.107","0.242","0.336","-0.133","-0.163","0.978","-0.045","0.244","0.346","-0.103","-0.173","0.979"
"2.737915","-0.108","0.242","0.336","-0.127","-0.165","0.978","-0.045","0.244","0.346","-0.103","-0.175","0.979"
"2.751934","-0.108","0.242","0.336","-0.124","-0.139","0.983","-0.045","0.244","0.346","-0.104","-0.175","0.979"
"2.766667","-0.108","0.242","0.336","-0.121","-0.135","0.983","-0.046","0.244","0.346","-0.104","-0.175","0.979"
"2.780885","-0.108","0.242","0.336","-0.121","-0.134","0.984","-0.046","0.244","0.346","-0.104","-0.175","0.979"
"2.795249","-0.108","0.242","0.336","-0.122","-0.134","0.983","-0.046","0.244","0.346","-0.104","-0.175","0.979"
"2.809111","-0.108","0.242","0.336","-0.122","-0.134","0.983","-0.046","0.244","0.346","-0.104","-0.175","0.979"
"2.823527","-0.108","0.242","0.336","-0.12","-0.133","0.984","-0.046","0.244","0.345","-0.104","-0.175","0.979"
"2.840357","-0.108","0.242","0.336","-0.12","-0.133","0.984","-0.046","0.245","0.345","-0.104","-0.175","0.979"
"2.853131","-0.108","0.242","0.336","-0.12","-0.133","0.984","-0.046","0.245","0.345","-0.105","-0.176","0.979"
"2.866559","-0.109","0.242","0.336","-0.121","-0.134","0.984","-0.046","0.245","0.345","-0.105","-0.176","0.979"
"2.88053","-0.109","0.242","0.336","-0.121","-0.138","0.983","-0.046","0.245","0.345","-0.103","-0.176","0.979"
"2.894873","-0.109","0.242","0.336","-0.122","-0.139","0.983","-0.046","0.245","0.345","-0.103","-0.176","0.979"
"2.909066","-0.109","0.242","0.336","-0.122","-0.139","0.983","-0.047","0.245","0.345","-0.103","-0.176","0.979"
"2.923379","-0.109","0.242","0.336","-0.124","-0.139","0.982","-0.047","0.245","0.345","-0.103","-0.177","0.979"
"2.937747","-0.109","0.242","0.336","-0.124","-0.139","0.982","-0.046","0.245","0.345","-0.104","-0.177","0.979"
"2.952194","-0.109","0.242","0.336","-0.124","-0.142","0.982","-0.046","0.245","0.346","-0.103","-0.177","0.979"
"2.966518","-0.109","0.242","0.336","-0.124","-0.147","0.981","-0.046","0.245","0.346","-0.103","-0.177","0.979"
